index,filename,config,einsteinR,ellipseratio,orientation,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
4212,image-004212.png,raysie,34.8573,0.8449,91.7211,SersicSphere,41.6317,209.2311,4.5056,29.3084,66.2734,2.5654,10.4535,-36.3302,-20.3301
4213,image-004213.png,raysie,37.0958,0.6372,10.4067,SersicSphere,28.4434,65.6690,2.8728,33.3190,11.3902,2.1541,12.3076,11.7189,25.9171
4214,image-004214.png,raysie,17.4737,0.8704,160.5055,SersicSphere,19.7990,208.8086,2.4961,17.8509,105.3185,1.1680,18.7297,-17.3486,-9.5409
4215,image-004215.png,raysie,70.2656,0.3108,74.6787,SersicSphere,40.0738,289.3268,2.6893,31.2196,169.2905,1.4711,12.4331,13.2627,-37.8155
4216,image-004216.png,raysie,63.1560,0.5496,98.8063,SersicSphere,9.7302,98.4074,4.8294,4.5848,44.8574,1.2574,17.6335,-1.4227,9.6256
4217,image-004217.png,raysie,9.1437,0.4219,10.3635,SersicSphere,2.4807,313.1302,2.0690,11.4935,139.4596,4.0939,18.0746,1.6959,-1.8104
4218,image-004218.png,raysie,56.3328,0.8639,8.2859,SersicSphere,28.9634,280.3333,3.0333,34.8805,57.7823,2.3717,12.4739,5.1953,-28.4936
4219,image-004219.png,raysie,30.1509,0.1049,66.8604,SersicSphere,25.1929,63.8384,1.4118,16.5385,13.4885,3.7477,17.8134,11.1077,22.6120
4220,image-004220.png,raysie,22.4305,0.3227,166.0970,SersicSphere,6.4475,217.1218,4.2039,34.9013,76.1977,1.5035,15.1256,-5.1409,-3.8911
4221,image-004221.png,raysie,60.8899,0.1574,97.4880,SersicSphere,58.5333,175.2398,1.6275,31.8158,97.6288,2.0680,12.7042,-58.3314,4.8575
4222,image-004222.png,raysie,27.2932,0.8538,137.3768,SersicSphere,28.0927,245.5063,4.2132,26.7094,37.0543,2.1303,17.6303,-11.6470,-25.5645
4223,image-004223.png,raysie,8.4673,0.6586,170.6004,SersicSphere,5.3177,111.8378,4.4777,10.3029,171.2173,2.6691,17.0837,-1.9781,4.9361
4224,image-004224.png,raysie,66.2379,0.4730,133.7891,SersicSphere,6.7254,245.9090,1.6119,22.1194,166.3563,3.8936,18.6163,-2.7452,-6.1396
4225,image-004225.png,raysie,63.3975,0.6107,45.1286,SersicSphere,47.2065,211.9735,3.0093,30.8739,110.1423,4.0381,14.1007,-40.0450,-24.9971
4226,image-004226.png,raysie,42.3257,0.1826,30.0815,SersicSphere,18.6611,15.3069,4.3500,18.6634,64.4476,1.8354,18.2391,17.9991,4.9263
4227,image-004227.png,raysie,12.6694,0.7714,52.9607,SersicSphere,8.6388,137.5405,4.0200,17.3208,24.7704,2.7374,16.4375,-6.3733,5.8318
4228,image-004228.png,raysie,68.7908,0.7199,19.9537,SersicSphere,80.2957,71.5979,2.1315,35.9859,40.9396,2.9979,12.3412,25.3480,76.1898
4229,image-004229.png,raysie,16.7349,0.8893,172.4214,SersicSphere,5.9938,198.5312,3.2291,14.6895,104.4255,2.7309,13.3035,-5.6830,-1.9050
4230,image-004230.png,raysie,47.8816,0.3213,106.2652,SersicSphere,25.5889,238.7257,3.7253,20.3305,66.7792,4.2812,17.5806,-13.2841,-21.8706
4231,image-004231.png,raysie,10.0408,0.5783,91.1516,SersicSphere,5.4579,111.9254,4.8835,23.1961,18.9897,3.6474,14.9075,-2.0380,5.0632
4232,image-004232.png,raysie,5.7181,0.6834,61.7332,SersicSphere,6.3750,337.9063,4.6534,11.5087,4.3381,4.6185,11.9091,5.9069,-2.3978
4233,image-004233.png,raysie,52.6115,0.8018,5.2763,SersicSphere,13.5950,60.9427,3.0419,1.9960,118.5775,2.0166,10.4035,6.6029,11.8839
4234,image-004234.png,raysie,58.9579,0.6102,11.6581,SersicSphere,5.5627,79.9734,2.9497,32.9215,170.0192,3.4489,12.2388,0.9685,5.4777
4235,image-004235.png,raysie,52.8663,0.1242,1.6043,SersicSphere,22.4264,247.6902,1.9176,18.6662,64.3332,1.3673,17.1793,-8.5134,-20.7477
4236,image-004236.png,raysie,58.0652,0.7868,27.9423,SersicSphere,28.6179,359.0540,3.3004,35.8980,19.2947,4.0031,16.7895,28.6140,-0.4725
4237,image-004237.png,raysie,8.7149,0.3459,16.7466,SersicSphere,10.3122,275.1648,4.1950,36.9091,80.4554,1.2396,15.7214,0.9283,-10.2704
4238,image-004238.png,raysie,54.5304,0.1906,122.9478,SersicSphere,65.0155,74.0943,4.8731,10.6445,103.9416,1.4937,14.5485,17.8178,62.5263
4239,image-004239.png,raysie,24.9765,0.4274,148.5278,SersicSphere,17.7110,230.7907,1.3118,1.1309,173.3222,1.3350,14.1576,-11.1961,-13.7232
4240,image-004240.png,raysie,40.2658,0.5530,48.5315,SersicSphere,9.2333,281.5791,1.1739,11.5000,21.3567,3.9581,15.9320,1.8533,-9.0454
4241,image-004241.png,raysie,73.1998,0.8191,68.9853,SersicSphere,32.9476,351.1571,1.0682,11.9092,114.3563,4.0008,18.3371,32.5560,-5.0649
4242,image-004242.png,raysie,41.6152,0.6410,115.7378,SersicSphere,49.9173,7.2130,3.7846,37.0387,161.8190,3.0149,15.1051,49.5223,6.2675
4243,image-004243.png,raysie,36.9132,0.1437,146.6261,SersicSphere,43.6223,255.5331,2.2079,10.8698,151.9184,1.9944,10.9699,-10.8978,-42.2391
4244,image-004244.png,raysie,19.2064,0.1786,25.7379,SersicSphere,10.5875,52.2359,4.4323,3.3066,22.9740,4.4135,17.5889,6.4839,8.3698
4245,image-004245.png,raysie,10.7919,0.7567,156.3035,SersicSphere,6.6189,105.3978,1.3132,37.3286,76.7086,1.0458,19.7639,-1.7575,6.3813
4246,image-004246.png,raysie,32.1215,0.6539,67.8161,SersicSphere,29.9196,202.0446,3.2549,7.5567,33.4074,2.6519,19.1252,-27.7322,-11.2297
4247,image-004247.png,raysie,15.3092,0.2433,167.9683,SersicSphere,1.4368,98.6841,4.8450,21.5776,51.2646,2.0205,19.8309,-0.2169,1.4203
4248,image-004248.png,raysie,67.5001,0.4938,81.1655,SersicSphere,29.2790,222.1979,1.6141,5.8709,0.7116,4.7894,13.1902,-21.6907,-19.6665
4249,image-004249.png,raysie,48.5987,0.3557,131.5184,SersicSphere,17.3598,211.1638,2.6085,12.2136,64.0794,1.0351,16.0611,-14.8546,-8.9834
4250,image-004250.png,raysie,64.5546,0.1805,19.6168,SersicSphere,31.4782,117.0173,3.9887,36.9901,95.8019,2.9666,16.0479,-14.2993,28.0429
4251,image-004251.png,raysie,67.7439,0.4880,63.0100,SersicSphere,52.5039,218.2813,3.7734,24.3377,162.2829,3.8522,19.3029,-41.2145,-32.5273
4252,image-004252.png,raysie,51.1078,0.8281,132.7490,SersicSphere,31.5487,261.1595,3.9839,34.3073,50.4236,4.6665,13.7480,-4.8485,-31.1739
4253,image-004253.png,raysie,34.4616,0.6841,139.2940,SersicSphere,36.6450,184.2775,1.5093,12.0495,120.1236,1.5771,13.5173,-36.5429,-2.7333
4254,image-004254.png,raysie,56.0716,0.7703,143.6083,SersicSphere,27.7115,140.7879,1.5168,5.2392,125.6622,3.9945,13.3844,-21.4712,17.5191
4255,image-004255.png,raysie,57.7004,0.6003,61.5017,SersicSphere,3.6905,111.2725,1.0601,14.4874,46.2277,2.2344,19.3319,-1.3389,3.4391
4256,image-004256.png,raysie,32.9735,0.4214,103.3854,SersicSphere,13.3141,349.7224,4.7258,2.4067,10.3130,1.8415,15.5751,13.1005,-2.3755
4257,image-004257.png,raysie,21.7287,0.2656,88.6747,SersicSphere,15.7291,53.4158,2.2201,20.6022,157.9505,4.8556,15.2506,9.3746,12.6302
4258,image-004258.png,raysie,49.6391,0.5837,84.4423,SersicSphere,30.7644,66.7109,2.8825,16.0528,41.5825,2.7353,18.3299,12.1633,28.2577
4259,image-004259.png,raysie,74.7668,0.1773,73.1765,SersicSphere,75.6345,148.0047,4.0195,34.1994,3.2280,4.7892,19.6501,-64.1450,40.0749
4260,image-004260.png,raysie,71.4679,0.7253,115.8561,SersicSphere,9.0117,268.8391,4.9317,16.9063,154.9685,4.9405,12.9357,-0.1826,-9.0098
4261,image-004261.png,raysie,5.9361,0.3809,34.0010,SersicSphere,6.7943,100.3190,1.1548,37.2732,122.4269,1.5302,10.9452,-1.2171,6.6844
4262,image-004262.png,raysie,46.7475,0.1857,36.4916,SersicSphere,38.2668,22.0409,4.8143,10.9924,91.3810,3.6983,19.8970,35.4701,14.3603
4263,image-004263.png,raysie,72.4992,0.8162,141.6428,SersicSphere,26.7650,17.7922,1.9964,28.5016,107.2932,1.3739,10.2882,25.4849,8.1785
4264,image-004264.png,raysie,3.6885,0.4631,68.6348,SersicSphere,3.7307,284.5343,1.9887,37.5777,126.8390,4.9531,11.8706,0.9363,-3.6113
4265,image-004265.png,raysie,48.5801,0.3284,128.8542,SersicSphere,7.8991,222.7631,1.6065,19.1777,2.8523,4.3805,11.1302,-5.7993,-5.3633
4266,image-004266.png,raysie,62.4455,0.3355,172.5148,SersicSphere,30.0583,27.3294,3.6935,36.4462,3.7041,2.8208,13.6095,26.7033,13.7999
4267,image-004267.png,raysie,22.6699,0.2069,125.8515,SersicSphere,15.4208,29.5134,1.2696,36.6605,78.1713,4.1911,13.7943,13.4198,7.5967
4268,image-004268.png,raysie,25.4043,0.7309,176.3276,SersicSphere,22.6027,202.6326,4.7823,36.8193,137.4568,4.7525,16.4755,-20.8621,-8.6980
4269,image-004269.png,raysie,71.0575,0.6486,2.0301,SersicSphere,65.1962,242.7998,1.4255,37.1577,137.7196,4.6685,13.1758,-29.8012,-57.9865
4270,image-004270.png,raysie,72.3962,0.1248,68.0093,SersicSphere,41.0469,199.6465,1.7238,38.0081,152.4288,2.8157,17.8388,-38.6574,-13.8006
4271,image-004271.png,raysie,37.3177,0.6729,109.7967,SersicSphere,21.0682,99.7797,2.8519,37.7422,93.8139,1.5123,12.9624,-3.5787,20.7620
4272,image-004272.png,raysie,8.5188,0.3769,89.2380,SersicSphere,4.0482,114.8127,2.0609,16.8630,85.6907,2.8983,17.8053,-1.6988,3.6745
4273,image-004273.png,raysie,35.4902,0.8758,4.1998,SersicSphere,20.8687,251.4700,4.4755,32.1704,41.8190,1.1486,13.5873,-6.6321,-19.7868
4274,image-004274.png,raysie,24.4453,0.6468,167.2805,SersicSphere,26.3693,6.0583,4.5547,17.1371,44.4886,1.4606,18.1855,26.2220,2.7830
4275,image-004275.png,raysie,21.1912,0.3076,78.6040,SersicSphere,7.7336,230.8202,4.7929,25.5356,177.4385,2.7288,14.6667,-4.8858,-5.9949
4276,image-004276.png,raysie,10.3958,0.3841,155.6134,SersicSphere,8.4413,274.6384,4.3874,24.6389,74.5683,1.0380,17.1876,0.6826,-8.4137
4277,image-004277.png,raysie,62.7749,0.8740,64.4235,SersicSphere,32.5850,234.4542,4.0214,11.7705,32.1573,3.1013,18.7503,-18.9434,-26.5128
4278,image-004278.png,raysie,18.0725,0.4123,51.0171,SersicSphere,20.9552,171.9915,4.3948,18.5871,110.9433,1.4950,18.1417,-20.7508,2.9195
4279,image-004279.png,raysie,11.3888,0.3750,160.8194,SersicSphere,9.5985,37.9106,4.8225,13.7503,120.2640,3.3088,16.2512,7.5729,5.8976
4280,image-004280.png,raysie,2.7808,0.5177,128.4418,SersicSphere,2.0173,320.5214,2.0723,24.2385,1.6453,1.6510,13.8235,1.5571,-1.2826
4281,image-004281.png,raysie,36.4930,0.2551,3.5266,SersicSphere,21.8099,97.7423,4.5575,12.8935,67.8515,4.8280,10.8604,-2.9382,21.6111
4282,image-004282.png,raysie,50.3511,0.5537,93.7575,SersicSphere,41.3972,208.8371,3.0213,20.1237,17.3809,4.6571,11.9062,-36.2637,-19.9668
4283,image-004283.png,raysie,70.5550,0.5713,22.5433,SersicSphere,62.9412,173.2984,1.8774,22.8395,93.3272,1.3199,19.6055,-62.5112,7.3451
4284,image-004284.png,raysie,38.8179,0.3249,131.0905,SersicSphere,43.1166,330.3236,2.3543,33.6255,35.1648,2.7368,12.3618,37.4613,-21.3471
4285,image-004285.png,raysie,33.6894,0.5874,65.8663,SersicSphere,35.5886,355.5912,3.7235,26.8206,39.9175,1.9445,14.5068,35.4833,-2.7358
4286,image-004286.png,raysie,53.8313,0.5180,10.1000,SersicSphere,33.1616,154.5986,4.1699,8.8549,111.3144,4.0898,13.1916,-29.9556,14.2249
4287,image-004287.png,raysie,38.8582,0.8632,29.3492,SersicSphere,27.6462,334.8908,3.6580,12.5120,27.5780,1.9688,13.3792,25.0337,-11.7315
4288,image-004288.png,raysie,54.2907,0.3607,69.0188,SersicSphere,50.4570,47.5653,2.7408,25.9498,38.5789,1.3435,13.1400,34.0459,37.2396
4289,image-004289.png,raysie,39.0069,0.6780,107.3880,SersicSphere,13.5929,187.3571,3.4725,2.5447,89.3616,3.1507,15.0022,-13.4810,-1.7406
4290,image-004290.png,raysie,4.8152,0.4990,110.7491,SersicSphere,2.3913,93.0766,3.6727,29.0724,115.7093,1.0989,11.6604,-0.1283,2.3878
4291,image-004291.png,raysie,48.6674,0.1947,126.7266,SersicSphere,23.9934,125.6107,1.4943,8.6071,9.8842,3.5010,15.1761,-13.9708,19.5064
4292,image-004292.png,raysie,19.5188,0.7988,176.0668,SersicSphere,5.4326,289.7865,2.7057,20.7454,129.1037,1.8609,17.8311,1.8390,-5.1118
4293,image-004293.png,raysie,55.3942,0.2433,101.5150,SersicSphere,48.8420,123.0148,3.3233,30.6963,68.6672,3.2187,11.5962,-26.6118,40.9555
4294,image-004294.png,raysie,8.0865,0.1863,42.0325,SersicSphere,9.3546,6.5732,4.3817,34.4978,124.1479,2.2130,10.0830,9.2931,1.0708
4295,image-004295.png,raysie,69.7149,0.7357,161.7804,SersicSphere,52.0719,6.7528,3.3355,17.5609,29.2830,1.7651,17.8202,51.7107,6.1229
4296,image-004296.png,raysie,6.5302,0.4966,169.9948,SersicSphere,2.3092,209.6424,1.1708,13.2494,31.8252,2.7686,16.6299,-2.0070,-1.1421
4297,image-004297.png,raysie,11.2280,0.3865,138.7496,SersicSphere,2.2198,18.5224,3.0890,13.2354,33.1099,2.8058,18.6215,2.1048,0.7052
4298,image-004298.png,raysie,24.4536,0.2008,7.7493,SersicSphere,13.8205,275.9253,2.1639,20.1900,29.8067,3.1579,12.4744,1.4267,-13.7467
4299,image-004299.png,raysie,38.4427,0.2142,95.8303,SersicSphere,17.9340,72.9060,1.4612,35.8300,42.3245,2.7924,17.4952,5.2715,17.1418
4300,image-004300.png,raysie,21.9945,0.5046,81.0307,SersicSphere,3.6444,97.1789,4.5856,6.9629,37.7280,4.7253,15.2802,-0.4554,3.6158
4301,image-004301.png,raysie,26.1089,0.3031,137.5746,SersicSphere,28.4449,167.7877,1.4772,4.7105,71.4617,4.3828,17.6382,-27.8012,6.0171
4302,image-004302.png,raysie,69.4049,0.3359,7.1961,SersicSphere,42.9720,66.1923,1.9455,15.8967,130.3597,1.3424,18.4892,17.3464,39.3153
4303,image-004303.png,raysie,53.0858,0.3104,12.5101,SersicSphere,3.9008,171.7373,1.0276,27.3985,31.5435,1.6207,15.7456,-3.8603,0.5606
4304,image-004304.png,raysie,41.3044,0.1086,168.9951,SersicSphere,16.4424,122.2340,2.8873,14.0514,65.9983,1.1087,11.9196,-8.7700,13.9082
4305,image-004305.png,raysie,51.0986,0.7279,130.6611,SersicSphere,56.5087,90.6113,1.9811,32.5315,102.4625,1.4719,10.7940,-0.6029,56.5055
4306,image-004306.png,raysie,74.8850,0.4163,34.5556,SersicSphere,43.9268,275.2644,2.3551,18.1644,32.4385,1.8755,15.8171,4.0304,-43.7415
4307,image-004307.png,raysie,58.5719,0.8784,30.8409,SersicSphere,56.9822,275.7082,3.1210,17.3407,90.0443,4.7316,15.1053,5.6676,-56.6996
4308,image-004308.png,raysie,38.6714,0.5537,55.1220,SersicSphere,27.1220,214.3862,3.4741,32.3131,156.6127,1.2014,10.3387,-22.3824,-15.3177
4309,image-004309.png,raysie,45.4075,0.8213,152.2639,SersicSphere,7.0929,339.9540,1.4696,36.2281,132.7235,1.4837,14.2745,6.6632,-2.4312
4310,image-004310.png,raysie,65.0862,0.8654,140.3303,SersicSphere,60.3469,203.3862,4.4922,13.4218,139.3175,3.1825,16.2862,-55.3895,-23.9533
4311,image-004311.png,raysie,26.6166,0.7603,118.2748,SersicSphere,23.8747,29.9752,3.7226,8.8865,70.6826,1.4143,18.2387,20.6813,11.9284
4312,image-004312.png,raysie,23.8404,0.3408,153.3034,SersicSphere,2.9341,86.8849,3.0231,3.0363,155.3395,2.7370,13.6631,0.1594,2.9297
4313,image-004313.png,raysie,49.1912,0.2964,174.9126,SersicSphere,7.1090,57.8063,3.2915,38.2414,149.9069,4.6158,12.6768,3.7876,6.0160
4314,image-004314.png,raysie,30.5147,0.3425,115.7035,SersicSphere,8.8808,69.7052,2.1242,30.6614,62.0059,3.7403,17.7369,3.0803,8.3295
4315,image-004315.png,raysie,51.1744,0.4012,40.2279,SersicSphere,57.8212,346.2334,4.4189,18.3828,155.5952,3.6034,16.0751,56.1602,-13.7596
4316,image-004316.png,raysie,12.0763,0.1585,10.6117,SersicSphere,2.5343,296.7812,4.2151,39.7623,166.4168,4.8972,11.7948,1.1419,-2.2625
4317,image-004317.png,raysie,40.8633,0.5301,123.7135,SersicSphere,26.1240,99.3563,4.1301,6.9424,10.7673,1.8765,10.5558,-4.2471,25.7764
4318,image-004318.png,raysie,56.3031,0.3311,135.9877,SersicSphere,25.5298,137.0064,1.2090,35.5515,30.6138,4.0904,17.7482,-18.6733,17.4092
4319,image-004319.png,raysie,9.3532,0.6642,123.2488,SersicSphere,3.3199,137.7430,2.0657,27.3281,155.0003,2.8443,18.8031,-2.4572,2.2325
4320,image-004320.png,raysie,66.4046,0.6596,119.1091,SersicSphere,9.6582,28.7060,3.4022,36.3715,132.0434,1.9749,14.4326,8.4712,4.6390
4321,image-004321.png,raysie,41.0951,0.4926,156.0193,SersicSphere,24.9363,336.9253,1.8322,11.5090,45.2752,3.8770,12.6802,22.9413,-9.7733
4322,image-004322.png,raysie,4.6357,0.3630,3.9044,SersicSphere,4.7077,328.5780,3.4195,34.6722,88.5155,2.0861,10.7693,4.0173,-2.4543
4323,image-004323.png,raysie,49.7355,0.2212,138.6871,SersicSphere,31.5150,192.3142,2.9442,38.0606,146.1730,1.9633,14.0509,-30.7899,-6.7213
4324,image-004324.png,raysie,47.7100,0.1933,103.6960,SersicSphere,33.0051,134.9819,3.6865,11.8621,18.1669,2.2327,10.4128,-23.3307,23.3455
4325,image-004325.png,raysie,11.9791,0.7217,127.0842,SersicSphere,8.3381,67.0610,1.3970,22.7386,30.0916,2.4364,15.5375,3.2498,7.6787
4326,image-004326.png,raysie,48.8298,0.7814,13.5539,SersicSphere,46.9811,139.6130,3.9270,7.9871,168.2942,1.3659,10.9722,-35.7848,30.4412
4327,image-004327.png,raysie,20.7648,0.7181,75.7614,SersicSphere,10.6832,328.7767,1.4335,17.2244,62.1472,1.4035,11.7721,9.1358,-5.5379
4328,image-004328.png,raysie,15.2858,0.4356,20.2555,SersicSphere,10.4618,153.8502,1.0585,1.1193,85.4023,1.8199,17.1906,-9.3910,4.6107
4329,image-004329.png,raysie,45.3447,0.6901,137.0602,SersicSphere,25.2631,239.1093,4.4985,1.9629,27.2163,2.6751,19.9286,-12.9701,-21.6795
4330,image-004330.png,raysie,27.1152,0.3132,21.9589,SersicSphere,27.2403,229.5452,2.8330,31.5768,32.7494,4.8825,18.8010,-17.6749,-20.7277
4331,image-004331.png,raysie,40.8741,0.7173,102.0734,SersicSphere,25.9409,305.9189,4.5575,23.8928,18.1351,1.7121,17.5039,15.2179,-21.0082
4332,image-004332.png,raysie,38.3076,0.2878,173.7164,SersicSphere,17.1416,356.8602,1.4612,16.6359,154.8700,2.7110,13.3588,17.1158,-0.9389
4333,image-004333.png,raysie,53.5565,0.7578,78.2110,SersicSphere,41.2126,39.3952,4.0591,34.3407,99.2280,1.3632,19.3193,31.8485,26.1563
4334,image-004334.png,raysie,23.6493,0.4394,77.8639,SersicSphere,11.6037,108.0459,4.9528,26.0772,38.5467,3.9766,14.0876,-3.5946,11.0329
4335,image-004335.png,raysie,15.9688,0.4433,3.5007,SersicSphere,5.6268,256.1747,1.0684,37.5428,170.9446,2.7931,15.7322,-1.3446,-5.4638
4336,image-004336.png,raysie,63.4307,0.8215,65.7573,SersicSphere,17.7521,117.1408,3.5596,21.6875,48.3833,1.8919,12.4562,-8.0981,15.7974
4337,image-004337.png,raysie,56.0392,0.3774,127.4904,SersicSphere,7.3304,7.5462,3.6438,11.7117,73.9139,4.2331,17.8775,7.2669,0.9627
4338,image-004338.png,raysie,26.8336,0.1014,96.4933,SersicSphere,3.8471,244.2547,2.3222,24.0646,51.9734,4.7635,10.8511,-1.6711,-3.4653
4339,image-004339.png,raysie,61.4871,0.1415,7.9249,SersicSphere,47.9199,54.8407,2.2792,9.1452,127.9982,1.6943,18.5611,27.5947,39.1771
4340,image-004340.png,raysie,2.5533,0.7702,179.9898,SersicSphere,2.0829,120.1528,1.3167,38.2752,111.8828,3.4776,12.6066,-1.0463,1.8011
4341,image-004341.png,raysie,59.1946,0.4760,32.3308,SersicSphere,56.3537,336.0448,2.4539,3.2623,133.5476,2.7191,16.6918,51.4995,-22.8809
4342,image-004342.png,raysie,33.1912,0.6915,179.6781,SersicSphere,32.6827,352.5998,4.2880,36.6235,19.2835,2.1479,16.1870,32.4105,-4.2095
4343,image-004343.png,raysie,60.6603,0.5104,87.5909,SersicSphere,34.8318,141.4407,1.9366,6.5853,107.5199,1.5014,19.3592,-27.2372,21.7115
4344,image-004344.png,raysie,5.0137,0.4820,55.5073,SersicSphere,6.0090,48.3229,1.6960,33.4069,40.8099,1.4380,15.8010,3.9955,4.4881
4345,image-004345.png,raysie,51.6718,0.7082,165.4298,SersicSphere,13.6885,321.9703,1.5157,10.8802,15.6543,1.3992,14.2955,10.7823,-8.4331
4346,image-004346.png,raysie,28.6120,0.8292,26.1709,SersicSphere,20.6378,179.2881,1.6181,21.5837,49.3368,1.5396,17.3031,-20.6362,0.2564
4347,image-004347.png,raysie,51.1688,0.3680,132.6498,SersicSphere,9.3317,144.8032,3.0497,39.5145,138.9965,3.4700,16.7071,-7.6257,5.3787
4348,image-004348.png,raysie,68.5593,0.6679,141.2650,SersicSphere,23.7904,270.1249,3.9720,9.2186,36.6295,2.5133,13.8935,0.0519,-23.7903
4349,image-004349.png,raysie,23.8668,0.3978,100.0610,SersicSphere,15.6449,144.7042,1.6281,3.2510,66.9233,1.3997,11.1077,-12.7690,9.0396
4350,image-004350.png,raysie,67.8343,0.5781,22.1534,SersicSphere,44.0973,289.8850,4.5397,30.5291,43.5555,3.1633,19.7922,14.9990,-41.4681
4351,image-004351.png,raysie,23.1953,0.5418,134.8393,SersicSphere,17.3290,73.1322,4.0378,24.2805,25.2442,2.3009,13.6272,5.0283,16.5834
4352,image-004352.png,raysie,35.6685,0.3370,39.8384,SersicSphere,21.5221,321.6729,2.0472,39.4238,78.3370,4.3591,18.4308,16.8837,-13.3469
4353,image-004353.png,raysie,45.5395,0.2946,138.7349,SersicSphere,35.8632,118.8165,1.9476,39.0216,62.6220,1.5042,14.5713,-17.2863,31.4222
4354,image-004354.png,raysie,49.7480,0.2316,59.1686,SersicSphere,54.9749,21.4710,2.3598,23.7153,125.6387,2.0392,19.1309,51.1598,20.1225
4355,image-004355.png,raysie,31.9567,0.8090,175.2536,SersicSphere,7.2631,90.2079,2.2360,18.4814,91.3874,4.7699,12.8839,-0.0264,7.2631
4356,image-004356.png,raysie,51.6211,0.5706,104.4035,SersicSphere,52.1423,51.5508,1.6047,35.4950,48.8431,1.6895,12.3581,32.4232,40.8357
4357,image-004357.png,raysie,26.3535,0.1843,159.5554,SersicSphere,9.9893,82.6814,4.5271,16.1446,11.7608,3.5483,13.6299,1.2725,9.9079
4358,image-004358.png,raysie,70.8076,0.7560,150.9239,SersicSphere,70.6521,260.1748,1.5824,32.6313,157.6360,3.5072,11.3410,-12.0563,-69.6158
4359,image-004359.png,raysie,19.2142,0.4335,95.4077,SersicSphere,9.0793,44.2998,4.7085,22.1817,82.9368,3.6758,17.3431,6.4980,6.3411
4360,image-004360.png,raysie,47.7496,0.1214,9.8907,SersicSphere,44.1800,160.3467,4.5131,30.8386,134.2955,3.4902,14.5903,-41.6063,14.8589
4361,image-004361.png,raysie,12.9182,0.8028,63.9801,SersicSphere,12.6614,114.2913,4.0704,29.7239,171.2372,1.1895,12.6474,-5.2086,11.5404
4362,image-004362.png,raysie,53.5386,0.5811,26.2764,SersicSphere,6.8901,290.1996,2.9745,24.3529,144.6338,1.9862,18.1750,2.3791,-6.4663
4363,image-004363.png,raysie,36.7102,0.2876,11.1070,SersicSphere,29.3098,164.6647,2.8319,32.8127,176.2911,3.3107,16.1899,-28.2662,7.7515
4364,image-004364.png,raysie,29.3833,0.3749,50.7066,SersicSphere,33.2896,338.6406,3.6746,39.6116,57.4606,1.4018,18.4434,31.0030,-12.1246
4365,image-004365.png,raysie,72.3018,0.4551,15.4116,SersicSphere,75.4494,317.5603,4.5244,32.9255,107.7105,3.3752,14.3266,55.6807,-50.9143
4366,image-004366.png,raysie,57.2000,0.5282,166.4054,SersicSphere,59.2792,145.7601,4.9431,14.9338,97.3189,4.7722,12.5922,-49.0054,33.3540
4367,image-004367.png,raysie,53.1414,0.8868,120.7786,SersicSphere,5.2875,206.7766,4.0876,3.7564,147.8492,4.2319,13.6973,-4.7205,-2.3821
4368,image-004368.png,raysie,45.8577,0.5171,114.1657,SersicSphere,35.2446,310.5431,3.8856,2.8236,160.0287,4.4868,18.4798,22.9097,-26.7830
4369,image-004369.png,raysie,26.8243,0.8079,23.7654,SersicSphere,26.6796,258.0811,3.6146,19.3493,50.4987,3.0822,13.9239,-5.5101,-26.1044
4370,image-004370.png,raysie,28.6237,0.8387,168.7974,SersicSphere,12.0801,336.7285,2.9488,26.6224,55.8099,1.2752,11.5389,11.0973,-4.7727
4371,image-004371.png,raysie,63.7783,0.6299,169.4360,SersicSphere,72.1694,264.8775,1.9220,15.2032,42.3557,1.1054,14.0946,-6.4436,-71.8811
4372,image-004372.png,raysie,25.3714,0.2761,114.6512,SersicSphere,28.3786,258.8198,1.4169,35.1801,14.2671,4.3584,10.5970,-5.5025,-27.8400
4373,image-004373.png,raysie,68.1935,0.2746,159.2265,SersicSphere,26.0096,356.1339,1.9945,21.6134,73.0827,3.9336,19.3935,25.9505,-1.7537
4374,image-004374.png,raysie,14.7424,0.4090,170.4885,SersicSphere,13.7758,78.4663,1.7200,19.5139,36.3023,4.0059,12.8158,2.7544,13.4976
